Fecha,Año,Semana,Nombre Labor,Unidades Primer Lote,Codigo Generico L1,Unidades Segundo Lote,Codigo Generico L2,Unidades Tercer Lote,Codigo Generico L3,Unidades Cuarto Lote,Codigo Generico L4,Labores
,2023,43,Deshoje Especial(5),0.5,S08,,0,,0,,0,Deshoje
,2023,43,Desflore,17.0,P07,11.0,P10,6.0,P12,,0,Desflore
,2023,43,Embolse,71.0,P07,23.0,P10,28.0,P12,,0,Embolse
,2023,43,Pase De Guadaña ,0.3,P13,,0,,0,,0,Guadaña Control Maleza
,2023,43,Embolse,92.0,P06,,0,,0,,0,Embolse
,2023,43,Desflore,101.0,S07,,0,,0,,0,Desflore
,2023,43,Embolse,223.0,S07,,0,,0,,0,Embolse
,2023,43,Repique De Matas Caídas,1.3636363636363635,P05,,0,,0,,0,Labores Campo
,2023,43,Contrato Deshoje,3.36,P06,3.0,P07,,0,,0,Deshoje
,2023,43,Contrato De Fumigación ,1.44,P11,,0,,0,,0,Fumigacion  Control Maleza 
,2023,43,Embolse,44.0,D09,93.0,D10,31.0,D11,,0,Embolse
,2023,43,Deshoje Especial(5),0.5,S04,,0,,0,,0,Deshoje
,2023,43,Fumigacion A 7 Semanas Libre,0.9066666666666667,S01,,0,,0,,0,Fumigacion  Control Maleza 
,2023,43,Contrato De Fumigación ,1.0,M07,,0,,0,,0,Fumigacion  Control Maleza 
,2023,43,Desmache 13 Semanas Libre,0.5971428571428571,S04,,0,,0,,0,Desmache
,2023,43,Deshoje Especial(5),0.5,S08,,0,,0,,0,Deshoje
,2023,43,Contrato De Fumigación ,1.44,P11,,0,,0,,0,Fumigacion  Control Maleza 
,2023,43,Amarre De Pita A La Cinta,150.0,E21,,0,,0,,0,Labores Campo
,2023,43,Termonebulizador ,4.0,U07,,0,,0,,0,Foliar
,2023,43,Deshoje Especial(5),1.24,S08,,0,,0,,0,Deshoje
,2023,43,Casiqueo,350.0,P15,,0,,0,,0,Labores Campo
,2023,43,Pase De Guadaña ,0.3,P12,,0,,0,,0,Guadaña Control Maleza
,2023,43,Desflore,62.0,S07,,0,,0,,0,Desflore
,2023,43,Embolse,172.0,S07,,0,,0,,0,Embolse
,2023,43,Casiqueo,350.0,P15,,0,,0,,0,Labores Campo
,2023,43,Deshoje Especial (2),2.97,P13,,0,,0,,0,Deshoje
,2023,43,Casiqueo,350.0,P15,,0,,0,,0,Labores Campo
,2023,43,Contrato De Fumigación ,1.664,P15,,0,,0,,0,Fumigacion  Control Maleza 
,2023,43,Desflore,0.0,D11,,0,,0,,0,Desflore
,2023,43,Embolse,100.0,D11,,0,,0,,0,Embolse
,2023,43,Contrato Deshoje,4.38,S05,,0,,0,,0,Deshoje
,2023,43,Fumigacion A 7 Semanas Libre,0.9066666666666667,S01,,0,,0,,0,Fumigacion  Control Maleza 
,2023,43,Contrato Deshoje,0.25,D09,,0,,0,,0,Deshoje
,2023,43,Contrato De Fumigación ,1.0,M07,,0,,0,,0,Fumigacion  Control Maleza 
,2023,43,Desmache 13 Semanas Libre,0.5971428571428571,S04,,0,,0,,0,Desmache
,2023,43,Contrato Deshoje,0.25,D09,,0,,0,,0,Deshoje
,2023,43,Deshoje Especial(5),1.24,S08,,0,,0,,0,Deshoje
,2023,43,Contrato De Desmache,,S03,,0,,0,,0,Desmache
,2023,43,Contrato De Fumigación ,1.664,P15,,0,,0,,0,Fumigacion  Control Maleza 
,2023,43,Amarre De Pita A La Cinta,650.0,E21,,0,,0,,0,Labores Campo
,2023,43,Recolección De Coco Derramado,200.0,U06,120.0,U07,,0,,0,Recojida Coco
,2023,43,Labor Al Básico,2.272727272727273,E20,,0,,0,,0,Labores Campo
,2023,43,Termonebulizador ,4.0,U06,,0,,0,,0,Foliar
,2023,44,Amarre De Pita A La Cinta,600.0,E23,,0,,0,,0,Labores Campo
,2023,44,Desmache 14 Semanas Libre,0.25,P09,,0,,0,,0,Desmache
,2023,44,Labor Al Básico,0.6818181818181818,M07,,0,,0,,0,Labores Campo
,2023,44,Casiqueo,480.0,P15,,0,,0,,0,Labores Campo
,2023,44,Desflore,35.0,P02,,0,,0,,0,Desflore
,2023,44,Embolse,84.0,P02,,0,,0,,0,Embolse
,2023,44,Contrato De Fumigación ,1.664,P15,,0,,0,,0,Fumigacion  Control Maleza 
,2023,44,Desflore,112.0,U06,,0,,0,,0,Desflore
,2023,44,Embolse,134.0,U06,,0,,0,,0,Embolse
,2023,44,Labor Al Básico,0.6818181818181818,M07,,0,,0,,0,Labores Campo
,2023,44,Aseo Botada De Vástagos De Plátano,1383.0,E20,,0,,0,,0,Mantenimiento
,2023,44,Aseo Embarque ,1.0,E20,,0,,0,,0,Mantenimiento
,2023,44,Fumigacion A 8 Semanas Libre,1.21,S01,,0,,0,,0,Fumigacion  Control Maleza 
,2023,44,Desmache 7 Semanas Libre,1.81,S01,,0,,0,,0,Desmache
,2023,44,Contrato De Fumigación ,1.664,P15,,0,,0,,0,Fumigacion  Control Maleza 
,2023,44,Labor Al Básico,0.45454545454545453,M07,,0,,0,,0,Labores Campo
,2023,44,Aseo Botada De Vástagos De Plátano,562.0,E23,,0,,0,,0,Mantenimiento
,2023,44,Aseo Embarque ,1.0,E23,,0,,0,,0,Mantenimiento
,2023,44,Aseo Botada De Vástagos De Plátano,1533.0,E20,,0,,0,,0,Mantenimiento
,2023,44,Aseo Embarque ,1.0,E20,,0,,0,,0,Mantenimiento
,2023,44,Corte De Plátano,1.6,E20,,0,,0,,0,Empacadora
,2023,44,Amarre De Pita A La Cinta,600.0,E23,,0,,0,,0,Labores Campo
,2023,44,Corte De Plátano,1.6,E20,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.62,E20,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.6,E20,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.62,E20,,0,,0,,0,Empacadora
,2023,44,Desflore,77.0,P05,,0,,0,,0,Desflore
,2023,44,Embolse,128.0,P05,,0,,0,,0,Embolse
,2023,44,Corte De Plátano,,E22,,0,,0,,0,Empacadora
,2023,44,Desmache 14 Semanas Libre,0.5,P09,,0,,0,,0,Desmache
,2023,44,Corte De Plátano,1.6,E20,,0,,0,,0,Empacadora
,2023,44,Fumigacion A 9 Semanas Libre,0.9555555555555555,M07,,0,,0,,0,Fumigacion  Control Maleza 
,2023,44,Corte De Plátano,1.62,E20,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.6,E20,,0,,0,,0,Empacadora
,2023,44,Desflore,210.0,S07,,0,,0,,0,Desflore
,2023,44,Embolse,227.0,S07,,0,,0,,0,Embolse
,2023,44,Corte De Plátano,1.6,E20,,0,,0,,0,Empacadora
,2023,44,Deshoje Especial (2),3.68,P09,,0,,0,,0,Deshoje
,2023,44,Corte De Plátano,1.6,E20,,0,,0,,0,Empacadora
,2023,44,Desflore,81.0,P09,,0,,0,,0,Desflore
,2023,44,Embolse,89.0,P09,,0,,0,,0,Embolse
,2023,44,Corte De Plátano,1.6,E20,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.62,E20,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.1666666666666667,E21,,0,,0,,0,Empacadora
,2023,44,Fumigacion A 9 Semanas Libre,0.9555555555555555,M07,,0,,0,,0,Fumigacion  Control Maleza 
,2023,44,Corte De Plátano,1.62,E20,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.1666666666666667,E22,,0,,0,,0,Empacadora
,2023,44,Fumigacion A 9 Semanas Libre,0.9555555555555555,M07,,0,,0,,0,Fumigacion  Control Maleza 
,2023,44,Desmache 6 Semanas Libre,0.724,S01,,0,,0,,0,Desmache
,2023,44,Corte De Plátano,1.1666666666666667,E22,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.62,E20,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.6,E20,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.62,E20,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.6,E20,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.1666666666666667,E21,,0,,0,,0,Empacadora
,2023,44,Barcadillero,1.0,E20,,0,,0,,0,Embarque
,2023,44,Corte De Plátano,1.6,E20,,0,,0,,0,Empacadora
,2023,44,Corte De Plátano,1.62,E20,,0,,0,,0,Empacadora
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-01-11,2023,44,Fumigacion A 6 Semanas Libre,1.0,P05,,0,,0,,0,Fumigacion  Control Maleza 
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-01-11,2023,44,Desmache 14 Semanas Libre,0.5,P09,,0,,0,,0,Desmache
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-01-11,2023,44,Abono Con Urea,1.0,M07,,0,,0,,0,Abonar
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-01-11,2023,44,Desflore,57.0,S07,45.0,S06,,0,,0,Desflore
2023-01-11,2023,44,Embolse,125.0,S07,108.0,S06,,0,,0,Embolse
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-01-11,2023,44,Contrato Deshoje,2.9,P08,4.63,P01,,0,,0,Deshoje
2023-01-11,2023,44,Desflore,60.0,P08,,0,,0,,0,Desflore
2023-01-11,2023,44,Embolse,54.0,P08,,0,,0,,0,Embolse
2023-01-11,2023,44,Corte De Plátano,2.3333333333333335,E23,,0,,0,,0,Empacadora
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-01-11,2023,44,Desflore,55.0,U06,,0,,0,,0,Desflore
2023-01-11,2023,44,Embolse,42.0,U06,,0,,0,,0,Embolse
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E21,,0,,0,,0,Empacadora
2023-01-11,2023,44,Deshoje Especial(6),1.0,S04,,0,,0,,0,Deshoje
2023-01-11,2023,44,Fumigacion A 8 Semanas Libre,1.5,S01,,0,,0,,0,Fumigacion  Control Maleza 
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E21,,0,,0,,0,Empacadora
2023-01-11,2023,44,Desmache 6 Semanas Libre,0.724,S01,,0,,0,,0,Desmache
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E21,,0,,0,,0,Empacadora
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-01-11,2023,44,Corte De Plátano,1.1666666666666667,E22,,0,,0,,0,Empacadora
2023-01-11,2023,44,Barcadillero,1.0,E23,,0,,0,,0,Embarque
2023-01-11,2023,44,Desflore,71.0,S07,56.0,S02,,0,,0,Desflore
2023-01-11,2023,44,Embolse,103.0,S07,102.0,S06,,0,,0,Embolse
2023-02-11,2023,44,Amarre De Pita A La Cinta,150.0,E23,,0,,0,,0,Labores Campo
2023-02-11,2023,44,Recolección De Coco Tumbado,1200.0,U06,828.0,U07,,0,,0,Recojida Coco
2023-02-11,2023,44,Fumigacion A 6 Semanas Libre,0.36,P05,,0,,0,,0,Fumigacion  Control Maleza 
2023-02-11,2023,44,Deshoje Especial(4),1.1,S01,,0,,0,,0,Deshoje
2023-02-11,2023,44,Desflore,110.0,P01,,0,,0,,0,Desflore
2023-02-11,2023,44,Embolse,197.0,P01,,0,,0,,0,Embolse
2023-02-11,2023,44,Desmache 14 Semanas Libre,0.5,P09,,0,,0,,0,Desmache
2023-02-11,2023,44,Pase De Guadaña ,1.0,P15,,0,,0,,0,Guadaña Control Maleza
2023-02-11,2023,44,Desflore,51.0,S06,8.0,S05,,0,,0,Desflore
2023-02-11,2023,44,Embolse,160.0,S06,57.0,S05,,0,,0,Embolse
2023-02-11,2023,44,Deshoje Especial (2),2.67,P03,,0,,0,,0,Deshoje
2023-02-11,2023,44,Desflore,57.0,P07,99.0,P06,,0,,0,Desflore
2023-02-11,2023,44,Embolse,77.0,P07,80.0,P06,,0,,0,Embolse
2023-02-11,2023,44,Contrato De Desmache,1.0,P01,,0,,0,,0,Desmache
2023-02-11,2023,44,Contrato De Fumigación ,1.664,P15,,0,,0,,0,Fumigacion  Control Maleza 
2023-02-11,2023,44,Desflore,20.0,U06,,0,,0,,0,Desflore
2023-02-11,2023,44,Embolse,54.0,U06,,0,,0,,0,Embolse
2023-02-11,2023,44,Deshoje Especial(6),1.0,S04,,0,,0,,0,Deshoje
2023-02-11,2023,44,Fumigacion A 9 Semanas Libre,0.9555555555555555,M07,,0,,0,,0,Fumigacion  Control Maleza 
2023-02-11,2023,44,Fumigacion A 10 Semanas Libre,0.9560000000000001,S02,,0,,0,,0,Fumigacion  Control Maleza 
2023-02-11,2023,44,Fumigacion A 15 Semanas Libre,0.25,D11,,0,,0,,0,Fumigacion  Control Maleza 
2023-02-11,2023,44,Fumigacion A 9 Semanas Libre,0.9555555555555555,M07,,0,,0,,0,Fumigacion  Control Maleza 
2023-02-11,2023,44,Desmache 6 Semanas Libre,0.724,S01,,0,,0,,0,Desmache
2023-02-11,2023,44,Fumigacion A 15 Semanas Libre,0.25,D11,,0,,0,,0,Fumigacion  Control Maleza 
2023-02-11,2023,44,Deshoje Especial(4),1.1,S01,,0,,0,,0,Deshoje
2023-02-11,2023,44,Contrato De Fumigación ,1.664,P15,,0,,0,,0,Fumigacion  Control Maleza 
2023-02-11,2023,44,Desflore,73.0,S06,24.0,S05,,0,,0,Desflore
2023-02-11,2023,44,Embolse,141.0,S06,73.0,S05,,0,,0,Embolse
2023-03-11,2023,44,Fumigacion A 6 Semanas Libre,0.25,P05,,0,,0,,0,Fumigacion  Control Maleza 
2023-03-11,2023,44,Desflore,29.0,P01,,0,,0,,0,Desflore
2023-03-11,2023,44,Embolse,136.0,P01,,0,,0,,0,Embolse
2023-03-11,2023,44,Desmache 14 Semanas Libre,1.0,P09,,0,,0,,0,Desmache
2023-03-11,2023,44,Pase De Guadaña ,1.0,P15,,0,,0,,0,Guadaña Control Maleza
2023-03-11,2023,44,Desflore,125.0,S05,,0,,0,,0,Desflore
2023-03-11,2023,44,Embolse,210.0,S05,,0,,0,,0,Embolse
2023-03-11,2023,44,Contrato Deshoje,2.28,P02,2.36,P05,,0,,0,Deshoje
2023-03-11,2023,44,Desflore,85.0,P03,,0,,0,,0,Desflore
2023-03-11,2023,44,Embolse,134.0,P03,,0,,0,,0,Embolse
2023-03-11,2023,44,Fumigacion A 5 Semanas Libre,1.0,P07,,0,,0,,0,Fumigacion  Control Maleza 
2023-03-11,2023,44,Desflore,90.0,U07,11.0,U06,,0,,0,Desflore
2023-03-11,2023,44,Embolse,105.0,U07,21.0,U06,,0,,0,Embolse
2023-03-11,2023,44,Contrato Deshoje,2.0,S05,,0,,0,,0,Deshoje
2023-03-11,2023,44,Deshoje Especial(6),0.68,S04,,0,,0,,0,Deshoje
2023-03-11,2023,44,Fumigacion A 9 Semanas Libre,0.9555555555555555,M07,,0,,0,,0,Fumigacion  Control Maleza 
2023-03-11,2023,44,Fumigacion A 10 Semanas Libre,0.9560000000000001,S02,,0,,0,,0,Fumigacion  Control Maleza 
2023-03-11,2023,44,Fumigacion A 9 Semanas Libre,0.9555555555555555,M07,,0,,0,,0,Fumigacion  Control Maleza 
2023-03-11,2023,44,Desmache 6 Semanas Libre,0.724,S01,,0,,0,,0,Desmache
2023-03-11,2023,44,Deshoje Especial(4),0.44,S01,,0,,0,,0,Deshoje
2023-03-11,2023,44,Fumigacion A 5 Semanas Libre,1.0,P07,,0,,0,,0,Fumigacion  Control Maleza 
2023-03-11,2023,44,Aseo Botada De Vástagos De Plátano,534.0,E23,,0,,0,,0,Mantenimiento
2023-03-11,2023,44,Aseo Embarque ,1.0,E23,,0,,0,,0,Mantenimiento
2023-03-11,2023,44,Desflore,19.0,S05,,0,,0,,0,Desflore
2023-03-11,2023,44,Embolse,49.0,S05,,0,,0,,0,Embolse
2023-04-11,2023,44,Deshoje Especial(4),1.8,S01,,0,,0,,0,Deshoje
2023-04-11,2023,44,Repique De Matas Caídas,0.3409090909090909,P09,,0,,0,,0,Labores Campo
2023-04-11,2023,44,Desflore,125.5,0,,0,,0,,0,Desflore
2023-04-11,2023,44,Embolse,21.0,P10,10.0,P11,14.0,P12,17.0,P13,Embolse
2023-04-11,2023,44,Desmache 14 Semanas Libre,0.93,P09,,0,,0,,0,Desmache
2023-04-11,2023,44,Pase De Guadaña ,1.0,P15,,0,,0,,0,Guadaña Control Maleza
2023-04-11,2023,44,Desflore,38.0,S05,15.0,S01,,0,,0,Desflore
2023-04-11,2023,44,Embolse,136.0,S05,26.0,S01,,0,,0,Embolse
2023-04-11,2023,44,Repique De Matas Caídas,0.3409090909090909,P09,,0,,0,,0,Labores Campo
2023-04-11,2023,44,Contrato Deshoje,3.36,P06,3.0,P07,,0,,0,Deshoje
2023-04-11,2023,44,Desflore,50.0,P03,28.0,P04,,0,,0,Desflore
2023-04-11,2023,44,Embolse,94.0,P03,66.0,P04,,0,,0,Embolse
2023-04-11,2023,44,Fumigacion A 4 Semanas Libre,1.755,P10,,0,,0,,0,Fumigacion  Control Maleza 
2023-04-11,2023,44,Desflore,23.0,D11,42.0,D08,47.0,D09,15.0,D10,Desflore
2023-04-11,2023,44,Embolse,32.0,D11,60.0,D08,67.0,D09,34.0,D10,Embolse
2023-04-11,2023,44,Fumigacion A 9 Semanas Libre,0.9555555555555555,M07,,0,,0,,0,Fumigacion  Control Maleza 
2023-04-11,2023,44,Fumigacion A 15 Semanas Libre,0.15,D11,,0,,0,,0,Fumigacion  Control Maleza 
2023-04-11,2023,44,Fumigacion A 9 Semanas Libre,0.9555555555555555,M07,,0,,0,,0,Fumigacion  Control Maleza 
2023-04-11,2023,44,Desmache 6 Semanas Libre,0.724,S01,,0,,0,,0,Desmache
2023-04-11,2023,44,Fumigacion A 15 Semanas Libre,0.15,D11,,0,,0,,0,Fumigacion  Control Maleza 
2023-04-11,2023,44,Fumigacion A 4 Semanas Libre,1.755,P10,,0,,0,,0,Fumigacion  Control Maleza 
2023-06-11,2023,45,Amarre De Pita A La Cinta,500.0,E23,,0,,0,,0,Labores Campo
2023-06-11,2023,45,Deshoje Especial(5),0.33,S01,,0,,0,,0,Deshoje
2023-06-11,2023,45,Deshoje Especial(5),0.79,S02,,0,,0,,0,Deshoje
2023-06-11,2023,45,Deshoje Especial(5),0.33,S01,,0,,0,,0,Deshoje
2023-06-11,2023,45,Deshoje Especial(5),0.79,S02,,0,,0,,0,Deshoje
2023-06-11,2023,45,Mezclas Dap-Urea 120 grms,3.0,P01,,0,,0,,0,Abonar
2023-06-11,2023,45,Mezclas Dap-Urea 120 grms,3.0,P01,,0,,0,,0,Abonar
2023-06-11,2023,45,Abono Con Dap,1.5,P01,,0,,0,,0,Abonar
2023-06-11,2023,45,Abono Con Urea,1.5,P01,,0,,0,,0,Abonar
2023-06-11,2023,45,Recolección De Coco Derramado,100.0,S07,,0,,0,,0,Recojida Coco
2023-06-11,2023,45,Desflore,100.0,S04,,0,,0,,0,Desflore
2023-06-11,2023,45,Embolse,203.0,S04,,0,,0,,0,Embolse
2023-06-11,2023,45,Contrato Deshoje,4.63,P01,,0,,0,,0,Deshoje
2023-06-11,2023,45,Arreo De Semillas,1440.0,E23,,0,,0,,0,Labores Campo
2023-06-11,2023,45,Mezclas Dap-Urea 120 grms,3.0,P01,,0,,0,,0,Abonar
2023-06-11,2023,45,Desflore,128.0,U06,,0,,0,,0,Desflore
2023-06-11,2023,45,Embolse,125.0,U06,,0,,0,,0,Embolse
2023-06-11,2023,45,Fumigacion A 10 Semanas Libre,0.9560000000000001,S02,,0,,0,,0,Fumigacion  Control Maleza 
2023-06-11,2023,45,Fumigacion A 15 Semanas Libre,0.1,D11,,0,,0,,0,Fumigacion  Control Maleza 
2023-06-11,2023,45,Abono Con Urea,1.6666666666666667,M07,,0,,0,,0,Abonar
2023-06-11,2023,45,Desmache 9 Semanas Libre,0.4566666666666667,S02,,0,,0,,0,Desmache
2023-06-11,2023,45,Fumigacion A 15 Semanas Libre,0.1,D11,,0,,0,,0,Fumigacion  Control Maleza 
2023-06-11,2023,45,Deshoje Especial(5),0.33,S01,,0,,0,,0,Deshoje
2023-06-11,2023,45,Mezclas Dap-Urea 120 grms,3.0,P01,,0,,0,,0,Abonar
2023-06-11,2023,45,Recolección De Coco Derramado,184.0,S07,,0,,0,,0,Recojida Coco
2023-06-11,2023,45,Desflore,22.0,S04,,0,,0,,0,Desflore
2023-06-11,2023,45,Embolse,86.0,S04,,0,,0,,0,Embolse
2023-07-11,2023,45,Corte De Plátano,1.7333333333333334,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.7483333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.7333333333333334,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.7483333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.7483333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Desflore,59.0,P02,,0,,0,,0,Desflore
2023-07-11,2023,45,Embolse,161.0,P02,,0,,0,,0,Embolse
2023-07-11,2023,45,Siembra De Colinos La Montaña,375.0,M07,,0,,0,,0,Siembra
2023-07-11,2023,45,Corte De Plátano,0.3333333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Desmache 7 Semanas Libre,1.0,P05,,0,,0,,0,Desmache
2023-07-11,2023,45,Corte De Plátano,1.7333333333333334,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.7483333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.7333333333333334,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.7483333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Desflore,155.0,S04,,0,,0,,0,Desflore
2023-07-11,2023,45,Embolse,344.0,S04,,0,,0,,0,Embolse
2023-07-11,2023,45,Corte De Plátano,1.7333333333333334,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.7483333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Contrato Deshoje,2.67,P03,1.52,P04,,0,,0,Deshoje
2023-07-11,2023,45,Desflore,26.0,P08,21.0,P09,,0,,0,Desflore
2023-07-11,2023,45,Embolse,27.0,P08,89.0,P09,,0,,0,Embolse
2023-07-11,2023,45,Corte De Plátano,1.7483333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.1666666666666667,E21,,0,,0,,0,Empacadora
2023-07-11,2023,45,Desflore,25.0,U06,,0,,0,,0,Desflore
2023-07-11,2023,45,Embolse,45.0,U06,,0,,0,,0,Embolse
2023-07-11,2023,45,Abono Con Urea,1.0,M07,,M03,,0,,0,Abonar
2023-07-11,2023,45,Corte De Plátano,1.7483333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.1666666666666667,E21,,0,,0,,0,Empacadora
2023-07-11,2023,45,Desmache 9 Semanas Libre,0.4566666666666667,S02,,0,,0,,0,Desmache
2023-07-11,2023,45,Corte De Plátano,1.1666666666666667,E21,,0,,0,,0,Empacadora
2023-07-11,2023,45,Deshoje Especial(5),0.79,S02,,0,,0,,0,Deshoje
2023-07-11,2023,45,Corte De Plátano,1.7483333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Fumigacion A 7 Semanas Libre,2.0,P02,,0,,0,,0,Fumigacion  Control Maleza 
2023-07-11,2023,45,Corte De Plátano,1.7483333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.7333333333333334,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.1666666666666667,E21,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,0.3333333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Corte De Plátano,1.0,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Barcadillero,1.0,E20,,0,,0,,0,Embarque
2023-07-11,2023,45,Corte De Plátano,1.7483333333333333,E20,,0,,0,,0,Empacadora
2023-07-11,2023,45,Desmache La Antioqueñita-Uveros,2.0,U06,,0,,0,,0,Desmache
2023-07-11,2023,45,Corte De Plátano,1.7483333333333333,E20,,0,,0,,0,Empacadora
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-08-11,2023,45,Realce De Resiembra,,P13,,0,,0,,0,Deshoje
2023-08-11,2023,45,Abono con micorriza,8.0,E23,,0,,0,,0,Abonar
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-08-11,2023,45,Siembra De Colinos La Montaña,375.0,M07,,0,,0,,0,Siembra
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-08-11,2023,45,Recolección De Coco Derramado,142.0,S01,98.0,S06,,0,,0,Recojida Coco
2023-08-11,2023,45,Desflore,28.0,S04,44.0,nan,,0,,0,Desflore
2023-08-11,2023,45,Embolse,56.0,S04,122.0,S05,,0,,0,Embolse
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E22,,0,,0,,0,Empacadora
2023-08-11,2023,45,Realce De  Resiembra ,416.6666666666667,M07,,0,,0,,0,Deshoje
2023-08-11,2023,45,Abono Con Urea,1.0,M07,,M03,,0,,0,Abonar
2023-08-11,2023,45,Fumigacion A 10 Semanas Libre,0.9560000000000001,S02,,0,,0,,0,Fumigacion  Control Maleza 
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E22,,0,,0,,0,Empacadora
2023-08-11,2023,45,Desmache 9 Semanas Libre,0.4566666666666667,S02,,0,,0,,0,Desmache
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E22,,0,,0,,0,Empacadora
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-08-11,2023,45,Recolección De Coco Derramado,71.0,S06,161.0,S01,,0,,0,Recojida Coco
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E22,,0,,0,,0,Empacadora
2023-08-11,2023,45,Barcadillero,1.0,E23,,0,,0,,0,Embarque
2023-08-11,2023,45,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
2023-08-11,2023,45,Desmache La Antioqueñita-Uveros,1.5,U07,,0,,0,,0,Desmache
2023-08-11,2023,45,Abono Con Dap,1.0,E23,,0,,0,,0,Abonar
2023-08-11,2023,45,Abono Con Dap,2.0,E23,,0,,0,,0,Abonar
